,Date,spx,MA50,RSI,MACD_signal,vix,spx_volume,irx,tnx,erp,cpi,non_farm,GDP,PCE
0,1990-01-02,359.69000244140625,344.0467987060547,70.40545478910715,1.2730209007977402,17.239999771118164,162070000,7.579999923706055,7.940000057220459,0.2270908847246656,127.5,109189.0,10047.4,6357.2
1,1990-01-03,358.760009765625,344.278798828125,68.20799908940646,1.5511895662817956,18.190000534057617,192330000,7.630000114440918,7.989999771118164,0.20399943745750224,127.5,109189.0,10047.4,6357.2
2,1990-01-04,355.6700134277344,344.4955993652344,61.35576323393045,1.8012457671707722,19.21999931335449,177000000,7.590000152587891,7.980000019073486,0.1904046390128371,127.5,109189.0,10047.4,6357.2
3,1990-01-05,352.20001220703125,344.66559936523436,54.70897396971846,1.9611060143362375,20.11000061035156,158530000,7.539999961853027,7.989999771118164,0.17495444115716616,127.5,109189.0,10047.4,6357.2
4,1990-01-08,353.7900085449219,344.89139953613284,57.00725383991681,2.076950752423943,20.26000022888184,140110000,7.539999961853027,8.020000457763672,0.17892874021459165,127.5,109189.0,10047.4,6357.2
5,1990-01-09,349.6199951171875,345.1251995849609,49.86100989586599,2.0878707298986137,22.200000762939453,155210000,7.550000190734863,8.020000457763672,0.1667505233792857,127.5,109189.0,10047.4,6357.2
6,1990-01-10,347.3099975585937,345.3701995849609,46.39167279822622,1.9908401152580515,22.440000534057617,175990000,7.5,8.029999732971191,0.1512520239876828,127.5,109189.0,10047.4,6357.2
7,1990-01-11,348.5299987792969,345.6393994140625,48.4324489222679,1.8461615455968847,20.049999237060547,154390000,7.550000190734863,8.039999961853027,0.15041534894323583,127.5,109189.0,10047.4,6357.2
8,1990-01-12,339.92999267578125,345.63079956054685,37.57388507594296,1.5377866003262166,24.63999938964844,183880000,7.5,8.100000381469727,0.11648475513438075,127.5,109189.0,10047.4,6357.2
9,1990-01-16,340.75,345.5921990966797,40.90855828052525,0.6426582130299009,24.18000030517578,186070000,7.630000114440918,8.199999809265137,0.1197281439265092,127.5,109189.0,10047.4,6357.2
10,1990-01-17,337.3999938964844,345.5877990722656,37.48849380365714,0.15813710851489066,24.15999984741211,170470000,7.710000038146973,8.1899995803833,0.09563811655406618,127.5,109189.0,10047.4,6357.2
11,1990-01-18,338.19000244140625,345.6993994140625,38.78814418909291,-0.3103366921589573,24.34000015258789,178590000,7.78000020980835,8.319999694824219,0.09553200306835087,127.5,109189.0,10047.4,6357.2
12,1990-01-19,339.1499938964844,345.7861993408203,40.40944743155849,-0.7281707598424434,22.5,185590000,7.739999771118164,8.260000228881836,0.10063269533174124,127.5,109189.0,10047.4,6357.2
13,1990-01-22,330.3800048828125,345.63079956054685,32.05617309733036,-1.2306216758604833,26.700000762939453,148380000,7.730000019073486,8.270000457763672,0.07856539044103637,127.5,109189.0,10047.4,6357.2
14,1990-01-23,331.6099853515625,345.53159912109373,34.11327406702944,-1.7373410300927106,24.71999931335449,179300000,7.670000076293945,8.260000228881836,0.06686790501068962,127.5,109189.0,10047.4,6357.2
15,1990-01-24,330.260009765625,345.35479919433595,32.93466117629697,-2.23775101323213,25.38999938964844,207830000,7.670000076293945,8.380000114440918,0.05841481878352399,127.5,109189.0,10047.4,6357.2
16,1990-01-25,326.0799865722656,345.08539916992186,29.532285239065857,-2.7695636281152605,25.6299991607666,172270000,7.690000057220459,8.420000076293945,0.03369908334354274,127.5,109189.0,10047.4,6357.2
17,1990-01-26,325.79998779296875,344.84159912109374,29.313829336680826,-3.291335129412468,26.280000686645508,198190000,7.679999828338623,8.489999771118164,0.023942081356161576,127.5,109189.0,10047.4,6357.2
18,1990-01-29,325.20001220703125,344.53479919433596,28.82184571874471,-3.7815315724901506,26.440000534057617,150770000,7.739999771118164,8.5,0.0174103290713485,127.5,109189.0,10047.4,6357.2
19,1990-01-30,322.9800109863281,344.1827996826172,27.015131389634575,-4.253040420744525,27.25,186030000,7.739999771118164,8.510000228881836,0.0006565770668869875,127.5,109189.0,10047.4,6357.2
20,1990-01-31,329.0799865722656,343.93219970703126,38.43500096265922,-4.5811038864152795,25.36000061035156,189660000,7.739999771118164,8.430000305175781,0.023377773476239663,127.5,109189.0,10047.4,6357.2
21,1990-02-01,328.7900085449219,343.7209997558594,38.12957081098887,-4.796246103958551,24.8700008392334,154580000,7.760000228881836,8.420000076293945,0.023433783771482947,128.0,109432.0,10047.4,6357.2
22,1990-02-02,330.9200134277344,343.54760009765624,41.78881699171551,-4.884418761337258,24.31999969482422,164400000,7.809999942779541,8.5,0.02932135255237496,128.0,109432.0,10047.4,6357.2
23,1990-02-05,331.8500061035156,343.34640014648437,43.36383650568421,-4.862417133458371,24.540000915527344,130950000,7.820000171661377,8.529999732971191,0.03566337425848956,128.0,109432.0,10047.4,6357.2
